Path,BR_INST_RETIRED,BR_MISS_PRED_RETIRED,CPU_CLK_UNHALTED,INST_RETIRED,LLC_MISSES:0x41,LLC_REFS:0x4f,arith:fpu_div_active,l1d:0x1,l2_rqsts:0x1,l2_rqsts:0x3,l2_rqsts:0x8,l2_rqsts:0x20,mem_trans_retired:0x2,mem_uops_retired:all_stores,misalign_mem_ref:0x1,misalign_mem_ref:0x2,resource_stalls:any,uops_dispatched:core
14,4806759.389473684,6534.5368421052635,121113435.54736842,113154513.1368421,76893.42105263157,725794.347368421,2995691.3368421053,5871546.694736842,2978956.9789473685,3682470.7157894736,121748.31578947368,21939.547368421052,36901777.042105265,40160387.768421054,1.2105263157894737,0.0,29392946.452631578,354510912.6105263
25,5466431.431578947,7827.547368421053,120578320.29473685,78373869.57368422,66511.83157894737,1072430.5684210525,2326.757894736842,5379849.52631579,2901924.2,3766271.484210526,236957.5052631579,19265.621052631577,22563087.8,21149947.831578948,17.45263157894737,0.16842105263157894,28556949.968421053,358738401.02105266
27,9307843.3,15690.7,107516290.4,90945233.7,190842.5,325458.9,1102871.1,1707657.1,1248729.7,1650786.7,87660.5,14232.0,11256426.5,12201744.2,0.0,61.9,29456622.6,322131711.0
26,8781669.915789474,11022.126315789474,117688537.74736843,123810999.34210527,127320.82105263158,975343.2421052632,1106792.7684210527,9710689.105263159,5310384.705263158,6366254.7894736845,146764.28421052633,19188.968421052632,38249666.83157895,41653357.49473684,0.5052631578947369,0.18947368421052632,31690531.63157895,328014967.4631579
24,9078659.12631579,10839.242105263158,117213598.8,121447372.09473684,17834.536842105263,212569.90526315788,1261575.5789473683,7518608.368421053,3834831.042105263,3946225.736842105,85044.85263157895,16690.526315789473,36240851.37894737,44464006.305263154,0.5894736842105263,6.178947368421053,23587331.25263158,358666588.0947368
23,5768339.372340426,6811.765957446809,120176257.36170213,109506642.79787233,71242.03191489361,756834.8617021276,717673.1382978724,6657231.212765957,3760828.1276595746,4435038.627659574,131803.97872340426,22183.968085106382,29961565.45744681,37474989.25531915,4.031914893617022,0.5425531914893617,26972270.425531916,364340203.39361703
21,4887825.095744681,8165.872340425532,115839355.26595744,90141089.40425532,33558.29787234042,245526.97872340426,628117.0638297872,4693376.20212766,2655329.329787234,2799500.138297872,95100.56382978724,18588.893617021276,24596280.074468084,26156001.69148936,7.617021276595745,2.265957446808511,22681118.36170213,351253479.4893617
33,51587.0,8360.0,1987948.0,556611.0,4815.0,28305.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,3322342.9263157896,4854.789473684211,114605887.3368421,76647838.28947368,46962.13684210526,956140.8421052631,1578505.5684210525,3578030.3789473684,1883076.2315789473,2682254.642105263,230177.2210526316,22712.8,26512649.389473684,26689581.347368423,15.894736842105264,12.83157894736842,27723054.37894737,357771587.6210526
34,4159104.0,33028.0,23761963.0,19957086.0,14041.0,162895.0,722.0,652014.0,476829.0,625478.0,1690.0,6635.0,5214237.0,4388479.0,0.0,0.0,5589709.0,50719449.0
1,35631622.1,53644.65,117131864.55,129550069.325,251719.825,3036269.425,2220.55,5873758.825,3329670.025,5863455.2,20058.775,10823.6,25451779.875,29405343.475,2.75,0.425,20544589.825,366320247.575
31,61981.0,8195.0,1823017.0,548328.5,646.0,21339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6943599.231578947,8487.673684210526,122956091.51578948,93959080.76842105,94730.2947368421,984368.6210526315,2836.6736842105265,6908239.578947368,3089032.7157894736,3876900.9684210527,190315.31578947368,18465.4,29262929.72631579,34395956.768421054,12.16842105263158,0.8105263157894737,26401791.810526315,350782380.86315787
