,BR_INST_RETIRED,BR_MISS_PRED_RETIRED,CPU_CLK_UNHALTED,INST_RETIRED,LLC_MISSES:0x41,LLC_REFS:0x4f,arith:fpu_div_active,l1d:0x1,l2_rqsts:0x1,l2_rqsts:0x3,l2_rqsts:0x8,l2_rqsts:0x20,mem_trans_retired:0x2,mem_uops_retired:all_stores,misalign_mem_ref:0x1,misalign_mem_ref:0x2,resource_stalls:any,uops_dispatched:core,Time
0,4886533420.243898,1981006.0975609797,11782136131.951206,30598019909.756092,50129845.36585362,469905597.3170741,283708.53658536583,888488771.219513,398059080.243903,758013687.5609757,10196012.926829252,1533047.8048780472,3501401847.8048797,2693365381.463417,91.46341463414652,926.3414634146332,2566403883.170732,36463408621.46342,10
1,4886533420.243898,1981006.0975609797,11782136131.951206,30598019909.756092,50129845.36585362,469905597.3170741,283708.53658536583,888488771.219513,398059080.243903,758013687.5609757,10196012.926829252,1533047.8048780472,3501401847.8048797,2693365381.463417,91.46341463414652,926.3414634146332,2566403883.170732,36463408621.46342,20
2,4886533420.243898,1981006.0975609797,11782136131.951206,30598019909.756092,50129845.36585362,469905597.3170741,283708.53658536583,888488771.219513,398059080.243903,758013687.5609757,10196012.926829252,1533047.8048780472,3501401847.8048797,2693365381.463417,91.46341463414652,926.3414634146332,2566403883.170732,36463408621.46342,30
3,4886533420.243898,1981006.0975609797,11782136131.951206,30598019909.756092,50129845.36585362,469905597.3170741,283708.53658536583,888488771.219513,398059080.243903,758013687.5609757,10196012.926829252,1533047.8048780472,3501401847.8048797,2693365381.463417,91.46341463414652,926.3414634146332,2566403883.170732,36463408621.46342,40
4,4886533420.243898,1981006.0975609797,11782136131.951206,30598019909.756092,50129845.36585362,469905597.3170741,283708.53658536583,888488771.219513,398059080.243903,758013687.5609757,10196012.926829252,1533047.8048780472,3501401847.8048797,2693365381.463417,91.46341463414652,926.3414634146332,2566403883.170732,36463408621.46342,50
5,4886533420.243898,1981006.0975609797,11782136131.951206,30598019909.756092,50129845.36585362,469905597.3170741,283708.53658536583,888488771.219513,398059080.243903,758013687.5609757,10196012.926829252,1533047.8048780472,3501401847.8048797,2693365381.463417,91.46341463414652,926.3414634146332,2566403883.170732,36463408621.46342,60
6,4886533420.243898,1981006.0975609797,11782136131.951206,30598019909.756092,50129845.36585362,469905597.3170741,283708.53658536583,888488771.219513,398059080.243903,758013687.5609757,10196012.926829252,1533047.8048780472,3501401847.8048797,2693365381.463417,91.46341463414652,926.3414634146332,2566403883.170732,36463408621.46342,70
7,4886533420.243898,1981006.0975609797,11782136131.951206,30598019909.756092,50129845.36585362,469905597.3170741,283708.53658536583,888488771.219513,398059080.243903,758013687.5609757,10196012.926829252,1533047.8048780472,3501401847.8048797,2693365381.463417,91.46341463414652,926.3414634146332,2566403883.170732,36463408621.46342,80
8,4886533420.243898,1981006.0975609797,11782136131.951206,30598019909.756092,50129845.36585362,469905597.3170741,283708.53658536583,888488771.219513,398059080.243903,758013687.5609757,10196012.926829252,1533047.8048780472,3501401847.8048797,2693365381.463417,91.46341463414652,926.3414634146332,2566403883.170732,36463408621.46342,90
9,4886533420.243898,1981006.0975609797,11782136131.951206,30598019909.756092,50129845.36585362,469905597.3170741,283708.53658536583,888488771.219513,398059080.243903,758013687.5609757,10196012.926829252,1533047.8048780472,3501401847.8048797,2693365381.463417,91.46341463414652,926.3414634146332,2566403883.170732,36463408621.46342,100
10,4886533420.243898,1981006.0975609797,11782136131.951206,30598019909.756092,50129845.36585362,469905597.3170741,283708.53658536583,888488771.219513,398059080.243903,758013687.5609757,10196012.926829252,1533047.8048780472,3501401847.8048797,2693365381.463417,91.46341463414652,926.3414634146332,2566403883.170732,36463408621.46342,110
11,4909532397.561836,1973883.516499283,11790709218.871159,30745590582.885212,50001057.53687222,473374540.8433283,283615.899569584,892684182.2444774,398944483.75007135,761690212.0757538,10254024.53027259,1500950.0375896678,3517997905.096418,2917857040.8533745,98.6886657101866,1028.1371592539447,2587581905.386228,36463203368.959274,120
12,4982362492.401971,1951328.6764705845,11817857327.45096,31212897714.460762,49593229.411764644,484359528.6764697,283322.54901960824,905969650.4901972,401748261.5196069,773332539.7058836,10437727.94117648,1399307.1078431348,3570552086.519612,3628747295.5882416,121.56862745098059,1350.4901960784312,2654645642.401963,36462553402.696144,130
13,4982362492.401971,1951328.6764705845,11817857327.45096,31212897714.460762,49593229.411764644,484359528.6764697,283322.54901960824,905969650.4901972,401748261.5196069,773332539.7058836,10437727.94117648,1399307.1078431348,3570552086.519612,3628747295.5882416,121.56862745098059,1350.4901960784312,2654645642.401963,36462553402.696144,140
14,4982362492.401971,1951328.6764705845,11817857327.45096,31212897714.460762,49593229.411764644,484359528.6764697,283322.54901960824,905969650.4901972,401748261.5196069,773332539.7058836,10437727.94117648,1399307.1078431348,3570552086.519612,3628747295.5882416,121.56862745098059,1350.4901960784312,2654645642.401963,36462553402.696144,150
