,BR_INST_RETIRED,BR_MISS_PRED_RETIRED,CPU_CLK_UNHALTED,INST_RETIRED,LLC_MISSES:0x41,LLC_REFS:0x4f,arith:fpu_div_active,l1d:0x1,l2_rqsts:0x1,l2_rqsts:0x3,l2_rqsts:0x8,l2_rqsts:0x20,mem_trans_retired:0x2,mem_uops_retired:all_stores,misalign_mem_ref:0x1,misalign_mem_ref:0x2,resource_stalls:any,uops_dispatched:core,Time
13,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,140
14,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,150
15,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,160
16,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,170
17,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,180
18,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,190
19,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,200
20,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,210
21,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,220
22,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,230
23,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,240
24,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,250
25,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,260
26,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,270
27,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,280
28,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,290
29,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,300
30,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,310
31,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,320
32,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,330
33,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,340
34,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,350
35,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,360
36,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,370
37,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,380
38,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,390
39,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,400
40,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,410
41,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,420
42,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,430
43,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,440
44,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,450
45,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,460
46,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,470
47,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,480
48,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,490
49,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,500
50,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,510
51,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,520
52,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,530
53,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,540
54,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,550
55,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,560
56,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,570
57,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,580
58,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,590
59,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,600
60,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,610
61,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,620
62,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,630
63,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,640
64,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,650
65,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,660
66,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,670
67,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,680
68,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,690
69,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,700
70,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,710
71,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,720
72,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,730
73,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,740
74,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,750
75,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,760
76,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,770
77,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,780
78,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,790
79,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,800
80,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,810
81,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,820
82,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,830
83,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,840
84,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,850
85,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,860
86,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,870
87,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,880
88,1151416714.4254293,1075357.9462102705,11792515430.073355,21833633272.86068,42132147.67726161,171645154.76772597,486573353.3007328,418683122.9828849,198648832.51833713,302165794.6210266,38036714.18092915,2369752.8117359416,2984002994.621034,3036736685.0855794,167.72616136919314,15513.447432762812,4448689176.528118,28287895462.836163,890
