,POWER_CPU,POWER_MEM,TIME
0,7.104970161136052,6.948854224312964,10.0
1,7.104970161136052,6.948854224312964,20.0
2,7.104970161136052,6.948854224312964,30.0
3,7.104970161136052,6.948854224312964,40.0
4,7.104970161136052,6.948854224312964,50.0
5,7.104970161136052,6.948854224312964,60.0
6,7.104970161136052,6.948854224312964,70.0
7,7.104970161136052,6.948854224312964,80.0
8,7.104970161136052,6.948854224312964,90.0
9,7.104970161136052,6.948854224312964,100.0
10,7.104970161136052,6.948854224312964,110.0
11,7.104970161136052,6.948854224312964,120.0
12,7.104970161136052,6.948854224312964,130.0
13,7.104970161136052,6.948854224312964,140.0
14,7.104970161136052,6.948854224312964,150.0
15,7.104970161136052,6.948854224312964,160.0
16,7.104970161136052,6.948854224312964,170.0
17,7.104970161136052,6.948854224312964,180.0
18,7.104970161136052,6.948854224312964,190.0
19,7.104970161136052,6.948854224312964,200.0
20,7.104970161136052,6.948854224312964,210.0
21,7.104970161136052,6.948854224312964,220.0
22,7.104970161136052,6.948854224312964,230.0
23,7.104970161136052,6.948854224312964,240.0
24,7.104970161136052,6.948854224312964,250.0
25,7.104970161136052,6.948854224312964,260.0
26,7.104970161136052,6.948854224312964,270.0
27,7.104970161136052,6.948854224312964,280.0
28,7.104970161136052,6.948854224312964,290.0
29,7.104970161136052,6.948854224312964,300.0
30,7.104970161136052,6.948854224312964,310.0
31,7.104970161136052,6.948854224312964,320.0
32,7.104970161136052,6.948854224312964,330.0
33,7.104970161136052,6.948854224312964,340.0
34,7.104970161136052,6.948854224312964,350.0
35,7.104970161136052,6.948854224312964,360.0
36,7.104970161136052,6.948854224312964,370.0
37,7.104970161136052,6.948854224312964,380.0
38,7.104970161136052,6.948854224312964,390.0
39,7.104970161136052,6.948854224312964,400.0
40,7.104970161136052,6.948854224312964,410.0
41,7.104970161136052,6.948854224312964,420.0
42,7.104970161136052,6.948854224312964,430.0
43,7.104970161136052,6.948854224312964,440.0
44,7.104970161136052,6.948854224312964,450.0
45,7.104970161136052,6.948854224312964,460.0
46,7.104970161136052,6.948854224312964,470.0
47,7.104970161136052,6.948854224312964,480.0
48,7.104970161136052,6.948854224312964,490.0
49,7.104970161136052,6.948854224312964,500.0
50,7.104970161136052,6.948854224312964,510.0
51,7.104970161136052,6.948854224312964,520.0
52,7.104970161136052,6.948854224312964,530.0
53,7.104970161136052,6.948854224312964,540.0
54,7.104970161136052,6.948854224312964,550.0
55,7.104970161136052,6.948854224312964,560.0
56,7.104970161136052,6.948854224312964,570.0
57,7.104970161136052,6.948854224312964,580.0
58,7.104970161136052,6.948854224312964,590.0
59,7.104970161136052,6.948854224312964,600.0
60,7.104970161136052,6.948854224312964,610.0
61,7.104970161136052,6.948854224312964,620.0
62,7.104970161136052,6.948854224312964,630.0
63,7.104970161136052,6.948854224312964,640.0
64,7.104970161136052,6.948854224312964,650.0
65,7.104970161136052,6.948854224312964,660.0
66,7.104970161136052,6.948854224312964,670.0
67,7.104970161136052,6.948854224312964,680.0
68,7.104970161136052,6.948854224312964,690.0
69,7.104970161136052,6.948854224312964,700.0
70,7.104970161136052,6.948854224312964,710.0
71,7.104970161136052,6.948854224312964,720.0
72,7.104970161136052,6.948854224312964,730.0
73,7.104970161136052,6.948854224312964,740.0
74,7.104970161136052,6.948854224312964,750.0
75,7.104970161136052,6.948854224312964,760.0
76,7.104970161136052,6.948854224312964,770.0
77,7.104970161136052,6.948854224312964,780.0
78,7.104970161136052,6.948854224312964,790.0
79,7.104970161136052,6.948854224312964,800.0
80,7.104970161136052,6.948854224312964,810.0
81,7.104970161136052,6.948854224312964,820.0
82,7.104970161136052,6.948854224312964,830.0
83,7.104970161136052,6.948854224312964,840.0
84,7.104970161136052,6.948854224312964,850.0
85,7.104970161136052,6.948854224312964,860.0
86,7.104970161136052,6.948854224312964,870.0
87,7.104970161136052,6.948854224312964,880.0
88,7.104970161136052,6.948854224312964,890.0
89,7.104970161136052,6.948854224312964,900.0
90,7.104970161136052,6.948854224312964,910.0
91,7.104970161136052,6.948854224312964,920.0
92,7.104970161136052,6.948854224312964,930.0
93,7.104970161136052,6.948854224312964,940.0
94,7.104970161136052,6.948854224312964,950.0
95,7.104970161136052,6.948854224312964,960.0
96,7.104970161136052,6.948854224312964,970.0
97,7.104970161136052,6.948854224312964,980.0
98,7.104970161136052,6.948854224312964,990.0
99,7.104970161136052,6.948854224312964,1000.0
100,7.104970161136052,6.948854224312964,1010.0
101,7.104970161136052,6.948854224312964,1020.0
102,7.104970161136052,6.948854224312964,1030.0
103,7.104970161136052,6.948854224312964,1040.0
104,7.104970161136052,6.948854224312964,1050.0
105,7.104970161136052,6.948854224312964,1060.0
106,7.104970161136052,6.948854224312964,1070.0
107,7.104970161136052,6.948854224312964,1080.0
108,7.104970161136052,6.948854224312964,1090.0
109,7.104970161136052,6.948854224312964,1100.0
110,7.104970161136052,6.948854224312964,1110.0
111,7.104970161136052,6.948854224312964,1120.0
112,7.104970161136052,6.948854224312964,1130.0
113,7.104970161136052,6.948854224312964,1140.0
114,7.104970161136052,6.948854224312964,1150.0
115,7.104970161136052,6.948854224312964,1160.0
116,7.104970161136052,6.948854224312964,1170.0
117,7.104970161136052,6.948854224312964,1180.0
118,7.104970161136052,6.948854224312964,1190.0
119,7.104970161136052,6.948854224312964,1200.0
120,7.104970161136052,6.948854224312964,1210.0
121,7.104970161136052,6.948854224312964,1220.0
122,7.104970161136052,6.948854224312964,1230.0
123,7.104970161136052,6.948854224312964,1240.0
124,7.104970161136052,6.948854224312964,1250.0
125,7.104970161136052,6.948854224312964,1260.0
126,7.104970161136052,6.948854224312964,1270.0
127,7.104970161136052,6.948854224312964,1280.0
128,7.104970161136052,6.948854224312964,1290.0
129,7.104970161136052,6.948854224312964,1300.0
130,7.104970161136052,6.948854224312964,1310.0
131,7.104970161136052,6.948854224312964,1320.0
132,7.104970161136052,6.948854224312964,1330.0
133,7.104970161136052,6.948854224312964,1340.0
134,7.104970161136052,6.948854224312964,1350.0
135,7.104970161136052,6.948854224312964,1360.0
136,7.104970161136052,6.948854224312964,1370.0
137,7.104970161136052,6.948854224312964,1380.0
138,7.104970161136052,6.948854224312964,1390.0
139,7.104970161136052,6.948854224312964,1400.0
140,7.104970161136052,6.948854224312964,1410.0
141,7.104970161136052,6.948854224312964,1420.0
142,7.104970161136052,6.948854224312964,1430.0
143,7.104970161136052,6.948854224312964,1440.0
144,7.104970161136052,6.948854224312964,1450.0
145,7.104970161136052,6.948854224312964,1460.0
146,7.104970161136052,6.948854224312964,1470.0
147,7.104970161136052,6.948854224312964,1480.0
148,7.104970161136052,6.948854224312964,1490.0
149,7.104970161136052,6.948854224312964,1500.0
150,7.104970161136052,6.948854224312964,1510.0
151,7.104970161136052,6.948854224312964,1520.0
152,7.104970161136052,6.948854224312964,1530.0
153,7.104970161136052,6.948854224312964,1540.0
154,7.104970161136052,6.948854224312964,1550.0
155,7.104970161136052,6.948854224312964,1560.0
156,7.104970161136052,6.948854224312964,1570.0
157,7.104970161136052,6.948854224312964,1580.0
158,7.104970161136052,6.948854224312964,1590.0
159,7.104970161136052,6.948854224312964,1600.0
160,7.104970161136052,6.948854224312964,1610.0
161,7.104970161136052,6.948854224312964,1620.0
162,7.104970161136052,6.948854224312964,1630.0
163,7.104970161136052,6.948854224312964,1640.0
164,7.104970161136052,6.948854224312964,1650.0
165,7.104970161136052,6.948854224312964,1660.0
166,7.104970161136052,6.948854224312964,1670.0
167,7.104970161136052,6.948854224312964,1680.0
168,7.104970161136052,6.948854224312964,1690.0
169,7.104970161136052,6.948854224312964,1700.0
170,7.104970161136052,6.948854224312964,1710.0
171,7.104970161136052,6.948854224312964,1720.0
172,7.104970161136052,6.948854224312964,1730.0
173,7.104970161136052,6.948854224312964,1740.0
174,7.104970161136052,6.948854224312964,1750.0
175,7.104970161136052,6.948854224312964,1760.0
176,7.104970161136052,6.948854224312964,1770.0
177,7.104970161136052,6.948854224312964,1780.0
178,7.104970161136052,6.948854224312964,1790.0
179,7.104970161136052,6.948854224312964,1800.0
180,7.104970161136052,6.948854224312964,1810.0
181,7.104970161136052,6.948854224312964,1820.0
182,7.104970161136052,6.948854224312964,1830.0
183,7.104970161136052,6.948854224312964,1840.0
184,7.104970161136052,6.948854224312964,1850.0
185,7.104970161136052,6.948854224312964,1860.0
186,7.104970161136052,6.948854224312964,1870.0
187,7.104970161136052,6.948854224312964,1880.0
188,7.104970161136052,6.948854224312964,1890.0
189,7.104970161136052,6.948854224312964,1900.0
190,7.104970161136052,6.948854224312964,1910.0
191,7.104970161136052,6.948854224312964,1920.0
192,7.104970161136052,6.948854224312964,1930.0
193,7.104970161136052,6.948854224312964,1940.0
194,7.104970161136052,6.948854224312964,1950.0
195,7.104970161136052,6.948854224312964,1960.0
196,7.104970161136052,6.948854224312964,1970.0
197,7.104970161136052,6.948854224312964,1980.0
198,7.104970161136052,6.948854224312964,1990.0
199,7.104970161136052,6.948854224312964,2000.0
200,7.104970161136052,6.948854224312964,2010.0
201,7.104970161136052,6.948854224312964,2020.0
202,7.104970161136052,6.948854224312964,2030.0
203,7.104970161136052,6.948854224312964,2040.0
204,7.104970161136052,6.948854224312964,2050.0
205,7.104970161136052,6.948854224312964,2060.0
206,7.104970161136052,6.948854224312964,2070.0
207,7.104970161136052,6.948854224312964,2080.0
208,7.104970161136052,6.948854224312964,2090.0
209,7.104970161136052,6.948854224312964,2100.0
210,7.104970161136052,6.948854224312964,2110.0
211,7.104970161136052,6.948854224312964,2120.0
212,7.104970161136052,6.948854224312964,2130.0
213,7.104970161136052,6.948854224312964,2140.0
214,7.104970161136052,6.948854224312964,2150.0
215,7.104970161136052,6.948854224312964,2160.0
216,7.104970161136052,6.948854224312964,2170.0
217,7.104970161136052,6.948854224312964,2180.0
218,7.104970161136052,6.948854224312964,2190.0
219,7.104970161136052,6.948854224312964,2200.0
220,7.104970161136052,6.948854224312964,2210.0
221,7.104970161136052,6.948854224312964,2220.0
222,7.104970161136052,6.948854224312964,2230.0
223,7.104970161136052,6.948854224312964,2240.0
224,7.104970161136052,6.948854224312964,2250.0
225,7.104970161136052,6.948854224312964,2260.0
226,7.104970161136052,6.948854224312964,2270.0
227,7.104970161136052,6.948854224312964,2280.0
228,7.104970161136052,6.948854224312964,2290.0
229,7.104970161136052,6.948854224312964,2300.0
230,7.104970161136052,6.948854224312964,2310.0
231,7.104970161136052,6.948854224312964,2320.0
232,7.104970161136052,6.948854224312964,2330.0
233,7.104970161136052,6.948854224312964,2340.0
234,7.104970161136052,6.948854224312964,2350.0
235,7.104970161136052,6.948854224312964,2360.0
236,7.104970161136052,6.948854224312964,2370.0
237,7.104970161136052,6.948854224312964,2380.0
238,7.104970161136052,6.948854224312964,2390.0
239,7.104970161136052,6.948854224312964,2400.0
240,7.104970161136052,6.948854224312964,2410.0
241,7.104970161136052,6.948854224312964,2420.0
242,7.104970161136052,6.948854224312964,2430.0
243,7.104970161136052,6.948854224312964,2440.0
244,7.104970161136052,6.948854224312964,2450.0
245,7.104970161136052,6.948854224312964,2460.0
246,7.104970161136052,6.948854224312964,2470.0
247,7.104970161136052,6.948854224312964,2480.0
248,7.104970161136052,6.948854224312964,2490.0
249,7.104970161136052,6.948854224312964,2500.0
250,7.104970161136052,6.948854224312964,2510.0
251,7.104970161136052,6.948854224312964,2520.0
252,7.104970161136052,6.948854224312964,2530.0
253,7.104970161136052,6.948854224312964,2540.0
254,7.104970161136052,6.948854224312964,2550.0
255,7.104970161136052,6.948854224312964,2560.0
256,7.104970161136052,6.948854224312964,2570.0
257,7.104970161136052,6.948854224312964,2580.0
258,7.104970161136052,6.948854224312964,2590.0
259,7.104970161136052,6.948854224312964,2600.0
260,7.104970161136052,6.948854224312964,2610.0
261,7.104970161136052,6.948854224312964,2620.0
262,7.104970161136052,6.948854224312964,2630.0
263,7.104970161136052,6.948854224312964,2640.0
264,7.104970161136052,6.948854224312964,2650.0
265,7.104970161136052,6.948854224312964,2660.0
266,7.104970161136052,6.948854224312964,2670.0
267,7.104970161136052,6.948854224312964,2680.0
268,7.104970161136052,6.948854224312964,2690.0
269,7.104970161136052,6.948854224312964,2700.0
270,7.104970161136052,6.948854224312964,2710.0
271,7.104970161136052,6.948854224312964,2720.0
272,7.104970161136052,6.948854224312964,2730.0
273,7.104970161136052,6.948854224312964,2740.0
274,7.104970161136052,6.948854224312964,2750.0
275,7.104970161136052,6.948854224312964,2760.0
276,7.104970161136052,6.948854224312964,2770.0
277,7.104970161136052,6.948854224312964,2780.0
278,7.104970161136052,6.948854224312964,2790.0
279,7.104970161136052,6.948854224312964,2800.0
280,7.104970161136052,6.948854224312964,2810.0
281,7.104970161136052,6.948854224312964,2820.0
282,7.104970161136052,6.948854224312964,2830.0
283,7.104970161136052,6.948854224312964,2840.0
284,7.104970161136052,6.948854224312964,2850.0
285,7.104970161136052,6.948854224312964,2860.0
286,7.104970161136052,6.948854224312964,2870.0
287,7.104970161136052,6.948854224312964,2880.0
288,7.104970161136052,6.948854224312964,2890.0
289,7.104970161136052,6.948854224312964,2900.0
290,7.104970161136052,6.948854224312964,2910.0
291,7.104970161136052,6.948854224312964,2920.0
292,7.104970161136052,6.948854224312964,2930.0
293,7.104970161136052,6.948854224312964,2940.0
294,7.104970161136052,6.948854224312964,2950.0
295,7.104970161136052,6.948854224312964,2960.0
296,7.104970161136052,6.948854224312964,2970.0
297,7.104970161136052,6.948854224312964,2980.0
298,7.104970161136052,6.948854224312964,2990.0
299,7.104970161136052,6.948854224312964,3000.0
300,7.104970161136052,6.948854224312964,3010.0
301,7.104970161136052,6.948854224312964,3020.0
302,7.104970161136052,6.948854224312964,3030.0
303,7.104970161136052,6.948854224312964,3040.0
304,7.104970161136052,6.948854224312964,3050.0
305,7.104970161136052,6.948854224312964,3060.0
306,7.104970161136052,6.948854224312964,3070.0
307,7.104970161136052,6.948854224312964,3080.0
308,7.104970161136052,6.948854224312964,3090.0
309,7.104970161136052,6.948854224312964,3100.0
310,7.104970161136052,6.948854224312964,3110.0
311,7.104970161136052,6.948854224312964,3120.0
312,7.104970161136052,6.948854224312964,3130.0
313,7.104970161136052,6.948854224312964,3140.0
314,7.104970161136052,6.948854224312964,3150.0
315,7.104970161136052,6.948854224312964,3160.0
316,7.104970161136052,6.948854224312964,3170.0
317,7.104970161136052,6.948854224312964,3180.0
318,7.104970161136052,6.948854224312964,3190.0
319,7.104970161136052,6.948854224312964,3200.0
320,7.104970161136052,6.948854224312964,3210.0
321,7.104970161136052,6.948854224312964,3220.0
322,7.104970161136052,6.948854224312964,3230.0
323,7.104970161136052,6.948854224312964,3240.0
324,7.104970161136052,6.948854224312964,3250.0
325,7.104970161136052,6.948854224312964,3260.0
326,7.104970161136052,6.948854224312964,3270.0
327,7.104970161136052,6.948854224312964,3280.0
328,7.104970161136052,6.948854224312964,3290.0
329,7.104970161136052,6.948854224312964,3300.0
330,7.104970161136052,6.948854224312964,3310.0
331,7.104970161136052,6.948854224312964,3320.0
332,7.104970161136052,6.948854224312964,3330.0
333,7.104970161136052,6.948854224312964,3340.0
334,7.104970161136052,6.948854224312964,3350.0
335,7.104970161136052,6.948854224312964,3360.0
336,7.104970161136052,6.948854224312964,3370.0
337,7.104970161136052,6.948854224312964,3380.0
338,7.104970161136052,6.948854224312964,3390.0
339,7.104970161136052,6.948854224312964,3400.0
340,7.104970161136052,6.948854224312964,3410.0
341,7.104970161136052,6.948854224312964,3420.0
342,7.104970161136052,6.948854224312964,3430.0
343,7.104970161136052,6.948854224312964,3440.0
344,7.104970161136052,6.948854224312964,3450.0
345,7.104970161136052,6.948854224312964,3460.0
346,7.104970161136052,6.948854224312964,3470.0
347,7.104970161136052,6.948854224312964,3480.0
348,7.104970161136052,6.948854224312964,3490.0
349,7.104970161136052,6.948854224312964,3500.0
350,7.104970161136052,6.948854224312964,3510.0
351,7.104970161136052,6.948854224312964,3520.0
352,7.104970161136052,6.948854224312964,3530.0
353,7.104970161136052,6.948854224312964,3540.0
354,7.104970161136052,6.948854224312964,3550.0
355,7.104970161136052,6.948854224312964,3560.0
356,7.104970161136052,6.948854224312964,3570.0
357,7.104970161136052,6.948854224312964,3580.0
358,7.104970161136052,6.948854224312964,3590.0
359,7.104970161136052,6.948854224312964,3600.0
360,7.104970161136052,6.948854224312964,3610.0
361,7.104970161136052,6.948854224312964,3620.0
362,7.104970161136052,6.948854224312964,3630.0
363,7.104970161136052,6.948854224312964,3640.0
364,7.104970161136052,6.948854224312964,3650.0
365,7.104970161136052,6.948854224312964,3660.0
366,7.104970161136052,6.948854224312964,3670.0
367,7.104970161136052,6.948854224312964,3680.0
368,7.104970161136052,6.948854224312964,3690.0
369,7.104970161136052,6.948854224312964,3700.0
370,7.104970161136052,6.948854224312964,3710.0
371,7.104970161136052,6.948854224312964,3720.0
372,7.104970161136052,6.948854224312964,3730.0
373,7.104970161136052,6.948854224312964,3740.0
374,7.104970161136052,6.948854224312964,3750.0
375,7.104970161136052,6.948854224312964,3760.0
376,7.104970161136052,6.948854224312964,3770.0
377,7.104970161136052,6.948854224312964,3780.0
378,7.104970161136052,6.948854224312964,3790.0
379,7.104970161136052,6.948854224312964,3800.0
380,7.104970161136052,6.948854224312964,3810.0
381,7.104970161136052,6.948854224312964,3820.0
382,7.104970161136052,6.948854224312964,3830.0
383,7.104970161136052,6.948854224312964,3840.0
384,7.104970161136052,6.948854224312964,3850.0
385,7.104970161136052,6.948854224312964,3860.0
386,7.104970161136052,6.948854224312964,3870.0
387,7.104970161136052,6.948854224312964,3880.0
388,7.104970161136052,6.948854224312964,3890.0
389,7.104970161136052,6.948854224312964,3900.0
390,7.104970161136052,6.948854224312964,3910.0
391,7.104970161136052,6.948854224312964,3920.0
392,7.104970161136052,6.948854224312964,3930.0
