,POWER_CPU,POWER_MEM,TIME
0,7.610304955878547,7.054129582069425,10.0
1,7.610304955878547,7.054129582069425,20.0
2,7.610304955878547,7.054129582069425,30.0
3,7.610304955878547,7.054129582069425,40.0
4,7.672651478692423,7.076213539586973,50.0
5,7.74587486423804,7.102141266360476,60.0
6,7.74587486423804,7.102141266360476,70.0
7,7.74587486423804,7.102141266360476,80.0
8,7.791016754597159,7.13429111413155,90.0
9,8.19723459789946,7.424032907112284,100.0
10,8.19723459789946,7.424032907112284,110.0
11,8.19723459789946,7.424032907112284,120.0
12,8.19723459789946,7.424032907112284,130.0
13,8.208744365558346,7.42863076322466,140.0
14,8.23560541650373,7.439358813828097,150.0
15,8.23560541650373,7.439358813828097,160.0
16,8.23560541650373,7.439358813828097,170.0
17,8.23560541650373,7.439358813828097,180.0
18,8.197349619854627,7.4429679373769275,190.0
19,8.163429804336609,7.446192296757516,200.0
20,8.163429804336609,7.446192296757516,210.0
21,8.163429804336609,7.446192296757516,220.0
22,8.163429804336609,7.446192296757516,230.0
23,8.162997442154818,7.446018335319099,240.0
24,8.141810654290659,7.437493214475129,250.0
25,8.141810654290659,7.437493214475129,260.0
26,8.141810654290659,7.437493214475129,270.0
27,8.141810654290659,7.437493214475129,280.0
28,8.141810654290659,7.437493214475129,290.0
29,7.926829777440659,7.269180235142745,300.0
30,7.653072541312042,7.05571298986845,310.0
31,7.653072541312042,7.05571298986845,320.0
32,7.653072541312042,7.05571298986845,330.0
33,7.922872981788579,7.226688518507853,340.0
34,8.227273651826145,7.419729883625109,350.0
35,8.227273651826145,7.419729883625109,360.0
36,8.227273651826145,7.419729883625109,370.0
37,8.212430195554262,7.410054031826672,380.0
38,8.12124589793035,7.350594294469637,390.0
39,8.12124589793035,7.350594294469637,400.0
40,8.12124589793035,7.350594294469637,410.0
41,8.12124589793035,7.350594294469637,420.0
