Path,Cycles(s),BR_INST_RETIRED,BR_MISS_PRED_RETIRED,CPU_CLK_UNHALTED,INST_RETIRED,LLC_MISSES:0x41,LLC_REFS:0x4f,arith:fpu_div_active,l1d:0x1,l2_rqsts:0x1,l2_rqsts:0x3,l2_rqsts:0x8,l2_rqsts:0x20,mem_trans_retired:0x2,mem_uops_retired:all_stores,misalign_mem_ref:0x1,misalign_mem_ref:0x2,resource_stalls:any,uops_dispatched:core
18,32800,7263182,13954,118152080,212533760,23594,40002,3045,134788,12531,23043,10016,15372,11753435,11201696,0,0,39534717,257759280
18,32900,8511824,13972,126472285,224537069,22860,38865,2793,116503,9075,18331,9665,14643,11400709,11994717,0,0,48069972,310471572
18,33000,7075311,12420,105300292,187654445,19980,32959,2793,131030,12148,24757,12082,18216,12551381,12615215,0,0,42046592,267679274
18,33100,8511573,12820,126519405,222038685,28200,45919,3023,132693,10024,20037,12140,15070,10526506,10616498,8,0,45812808,301550696
18,33200,8289845,12870,111821161,196161835,20196,32664,2584,115341,11086,21027,10169,15966,12474737,12526952,0,0,47637151,310743770
18,33300,7415113,13180,119957101,214102986,25706,44508,3045,133910,11523,22075,12820,18220,11496418,11055956,8,0,39918903,258806638
18,33400,8529364,13932,126409715,222912231,20866,33333,2696,115845,10272,18196,10318,15381,11425618,12004629,0,0,47990335,308412991
18,33500,7154920,11763,105412043,189236492,22799,37908,2973,131614,11338,22300,13292,22086,12559523,12653467,0,0,41437506,264388209
18,33600,8523031,12240,126514233,223616108,23353,38210,3045,130210,10479,19663,10232,15493,10474927,10557526,0,0,46616923,305278795
18,33700,8092087,14080,109795102,191974439,22809,36925,2624,117389,10758,21279,11717,15318,12519260,12586256,0,0,47852778,308397723
18,33800,7584499,12604,122003394,217554197,21654,38905,3120,134897,11586,22224,10858,15786,11306409,10924015,0,0,39711724,260528405
18,33900,8505631,14166,126249456,217940926,24684,38369,2681,116241,10569,20077,10115,13995,11799557,12383181,17,9,47573733,306462919
18,34000,7194646,9787,105532878,193574250,19826,34608,2894,133742,11068,23740,12923,19048,12499087,12606032,8,0,40454191,262724326
18,34100,8414215,14877,126270388,222145140,23274,39060,2973,130164,11154,23574,10439,16929,10527443,10575147,0,0,47306320,305645229
18,34200,8052216,11524,108060990,191693325,20647,35389,2570,118354,10537,21895,12950,17266,12450931,12557800,0,0,48446427,305532645
18,34300,7717580,11578,123877486,220946235,21690,36954,3023,134861,12103,24037,11929,15610,11245086,10789363,0,0,39884346,265471915
18,34400,8474792,14692,125855157,215235915,24472,37440,2591,112624,9763,18390,10592,14436,11986820,12494369,0,0,48033301,308168258
18,34500,7139821,11488,105481437,194651256,22331,36825,2973,134894,11829,23961,13702,17077,12554790,12437983,17,0,39837920,257991927
18,34600,8515506,15142,126435927,221071633,28953,46758,2994,127832,10110,19335,10561,14490,10527536,10790884,0,0,48023051,310893514
18,34700,7871868,12361,105559221,187962098,20323,32535,2570,119891,11073,21805,14372,16767,12347822,12431264,0,0,47808596,298814631
18,34800,7818488,14440,126058058,222467021,22568,37879,3023,135024,12396,21567,11308,13275,10973704,10576013,0,0,39536332,269556265
18,34900,8530558,14485,123899058,213919583,21435,34889,2645,113017,9507,19159,9791,15754,12147005,12528010,0,0,48014409,309619109
18,35000,7172929,10368,108053383,200171607,18210,35151,3048,135344,11806,22917,15214,16420,12563853,12290279,0,0,39819442,259264270
18,35100,8377222,15264,126291564,221557001,29633,46330,3016,128246,10672,20356,11182,13293,10485189,10925996,8,9,47695201,306955538
18,35200,7768290,12060,105381729,187597710,20301,33406,2570,121533,10884,23569,12343,17293,12420306,12640306,0,0,47186287,295683173
18,35300,7968777,14013,126426576,222191449,24372,41097,3023,134977,11806,21540,10619,13869,10796716,10620800,0,0,40318144,274946782
18,35400,8586613,14526,121808281,210739277,23691,37239,2570,112509,9480,21297,11272,19494,12238804,12425130,26,0,47670322,311042638
18,35500,7105428,11632,110068191,199875218,23778,41893,2966,133761,11928,22908,13157,16299,12495854,12061907,0,0,39939182,258404568
18,35600,8429163,13428,126439951,225420671,24188,39496,2872,124827,10380,18889,10655,13401,10655363,11200480,0,0,48491180,308196159
18,35700,7538161,13599,105338768,186561247,22187,36573,2728,124337,11874,22426,12748,13747,12579411,12776804,8,0,45766975,287421452
18,35800,8138532,13207,126457598,222169896,23011,39032,3045,135104,11154,20887,11164,15876,10428766,10482588,0,9,41587308,280545895
18,35900,8561457,14535,119299325,206948563,22702,33763,2541,113093,10600,20158,9710,15480,12373932,12415107,0,0,47751966,310220219
18,36000,7206307,10305,112686447,206182096,24645,46205,3099,131080,9790,24019,19390,18472,11513173,11327505,0,0,39947104,260571431
18,36100,6481661,9427,125598106,168917442,54042,80828,2991,97748,8004,20419,30766,12541,8967679,9536508,0,0,50076156,296714436
18,36200,7446104,10926,105326587,188184732,19571,36426,2699,127783,12607,22764,12257,18166,12584520,12673218,0,0,45139882,283567760
18,36300,8280961,11889,126556117,223479616,21493,35285,3045,136504,12108,21657,9796,12136,10605196,10681187,0,0,42936827,286788379
18,36400,8595664,12564,117211467,205326670,18844,30617,2548,113298,10933,21211,10376,14067,12498584,12588845,0,0,47849646,311505790
18,36500,7185652,11322,114521450,207480205,23911,41821,3067,134096,12310,22174,9283,13450,12160402,11700175,8,0,40077396,260028900
18,36600,8495546,12294,126465648,225469558,20964,35415,2818,121264,10290,20212,11524,12978,11027546,11638314,0,0,48498543,310449087
18,36700,7248384,9738,105266622,188507218,17620,31794,2800,128963,12526,22089,10759,14607,12633659,12777786,8,0,43625117,275841256
18,36800,8484808,13000,126507629,223369797,22626,38744,3023,135525,12216,20793,10457,11425,10614516,10685408,0,0,44965805,294413867
18,36900,8542390,10683,114360015,201897408,18264,31164,2519,112902,10155,20109,11866,14350,12555129,12643693,0,0,48052977,312918078
18,37000,7265017,11569,117667947,213402595,22382,35624,3052,134395,12684,22183,12730,13374,11789722,11323084,0,0,39851639,259632452
18,37100,8473210,13864,126475209,225046221,23544,37175,2847,119270,10605,18268,8338,12046,11362137,11933044,0,0,48262188,309936609
18,37200,7224751,8707,105589613,187910809,20042,33871,2811,129892,11446,24154,12640,19183,12640034,12739612,0,0,42011390,270370368
18,37300,8573892,12807,126410997,224501815,20392,35242,3099,133697,11766,19533,10858,12564,10522182,10449685,0,0,45938097,302302492
18,37400,8254545,11461,111030437,196290264,20150,32032,2519,116650,11451,22314,12221,13099,12544882,12589697,0,0,47953114,311629400
18,37500,7515427,9882,121065900,218448615,23188,40551,3045,134417,11662,25216,11920,16713,11485061,11067141,0,0,40413437,260047665
18,37600,8550151,11704,126599180,222920440,19315,29217,2671,114577,9853,19411,11182,17496,11650038,12227628,0,0,48004155,310381615
18,37700,7156367,10345,105367655,191565018,19146,32770,2872,132988,12675,22444,11519,13396,12770520,12854442,0,0,40259164,261949393
18,37800,8563339,10858,126653261,223803071,21896,35613,2995,130339,11334,18736,7303,10849,10605377,10660500,8,0,47851377,311816924
18,37900,8079624,9427,107828547,190892288,21263,36466,2570,119019,11896,21760,10021,13743,12516331,12626027,0,0,48142145,305926896
18,38000,7755276,10903,124315201,221460018,22947,40065,3045,136768,12387,22300,11150,13014,11190683,10715510,0,0,40116052,266646153
18,38100,8574653,13144,125627711,216215093,23134,35091,2599,112255,9754,19096,12127,14350,12003899,12599759,0,0,48436359,308563406
18,38200,7117522,11457,106201636,196084428,23742,39695,3002,133716,11244,22098,13027,17244,12621995,12539487,8,9,39868861,257130488
18,38300,8451743,13450,126533520,222989076,26874,42862,3070,128626,10785,21976,11182,18351,10446346,10795136,0,0,48090695,309045267
18,38400,7856491,12712,105424956,186585285,18405,33950,2689,120822,11622,21846,11285,16573,12451424,12541978,0,0,47741571,298568932
18,38500,7876112,13450,126353255,221878869,26726,46011,3023,136833,12558,24973,11281,14755,10837455,10474075,17,0,39794769,271553232
18,38600,8615142,12825,123572526,213926576,21896,36571,2599,112371,9386,19672,11047,15606,12204405,12674002,0,0,47925197,310874574
18,38700,7090250,10323,108348001,197008812,21385,38079,2973,134346,11703,23560,13144,15372,12408443,12069758,0,0,40320359,256921997
18,38800,8301297,15129,126098445,220607272,26938,42549,2872,124300,9804,18745,12442,13887,10501488,10957384,8,0,48823671,304625097
18,38900,7621581,11871,105294519,186564822,19172,32396,2671,122615,11167,22062,12878,18756,12425073,12498381,0,0,46763699,290898591
18,39000,7972243,13864,126260373,221947897,25168,40307,3023,134634,11977,21198,9584,14179,10593756,10596783,0,0,40828251,276403974
18,39100,8589491,13653,120921414,208772296,23401,36898,2541,113026,9660,19987,11236,15223,12502780,12596532,17,9,47725018,310669013
18,39200,7177894,11119,111130902,201954545,26413,44341,3023,134026,11091,22372,12262,16929,12245266,11797986,0,0,39853687,259627036
18,39300,8574173,11637,126502893,225218959,22605,37132,2872,124901,10353,18457,8977,10741,10826251,11422361,0,0,48105255,312650533
18,39400,7502100,11826,105372533,187657306,21572,35844,2757,125257,11545,21954,11218,16308,12438685,12585449,8,0,45804798,286330351
18,39500,8118612,15021,126347910,221889549,27914,41656,3023,134566,11190,21067,12392,14755,10427752,10466609,0,0,41870057,281763053
18,39600,8534829,13270,118772369,205698363,22703,37060,2595,112900,9871,19974,12010,16056,12563053,12513584,0,0,47663623,310636583
18,39700,7157625,11484,112977841,206191648,20525,36711,3023,135538,11419,23583,11281,16798,12175334,11741168,0,0,39927497,259916608
18,39800,8455913,14175,126329425,223696262,24632,41765,2800,121276,9602,19681,9251,14557,10947099,11526424,0,0,47933541,308862465
18,39900,7307394,11232,105294158,185874177,20457,35131,2800,127147,11545,22444,11537,17262,12431670,12560772,0,0,44073839,278385156
18,40000,8361289,13320,126441279,223421847,24930,42988,3074,134566,10915,20725,10768,13599,10518094,10580799,0,0,43266048,289388497
18,40100,8522547,14670,116373036,202989659,20719,33710,2541,112184,10281,20356,10421,15966,12490461,12495562,0,0,48018165,309252799
18,40200,7146746,11817,115399422,208713780,23386,39620,3088,133555,11667,23880,13193,20016,12006652,11566355,17,0,39938856,259444408
18,40300,8447533,14494,126438433,224640663,24657,40059,2782,121572,10195,18835,10345,13216,11198888,11775800,0,0,47792654,309562123
18,40400,7274925,11790,105469010,187891460,18938,33753,2771,128141,11001,22134,15263,16447,12390426,12570979,0,0,43372352,277066930
18,40500,8474311,14035,126239963,222098529,24517,43266,3142,135024,11199,20478,9998,13914,10537239,10600983,0,9,43970486,292967916
18,40600,8446644,13626,114468645,199439790,22865,34833,2627,113387,9988,20329,10570,16978,12463493,12442375,0,0,47841578,309877102
18,40700,7169463,13900,117043732,211072619,23923,42017,3128,134693,12346,22174,11429,14314,11787988,11283336,0,0,39433673,257102206
18,40800,8406389,14976,126400431,223902135,23660,38688,2771,120312,10344,21670,12347,12001,11351810,11959654,0,0,48499962,308567342
18,40900,7131454,11119,105200132,187740141,20367,35074,2800,129743,10915,22476,12550,17802,12515173,12579438,8,0,42465400,270746401
18,41000,8572414,14976,126378887,221175759,25485,44702,3023,133213,10924,20743,9341,13171,10558310,10620743,0,0,45169556,298364836
10,100,2551638,50473,103038730,34327091,3817251,4727184,132097,6132291,982746,1215298,4570283,36328,5733535,26241557,53,7837,72529311,94141869
10,200,1872467,4468,124960193,18766344,5662008,6381819,235313,6694648,293093,403769,5826563,45190,2203349,26486727,36,11594,81034383,94211049
10,300,6623705,9059,117100127,94630459,3037000,3872230,2083613,6041560,1670714,2251184,3833794,39015,9901880,29778826,36,11770,75888747,180895412
10,400,6426563,10708,110993259,187640321,615709,1940393,4858071,9382889,6525295,7601383,532794,26446,27641379,27266745,0,0,44498508,237336478
10,500,12896874,15726,124561274,197171539,733371,2189158,3239530,7650315,4075033,5185795,705849,24790,21854808,24908063,0,9,53563148,280333810
10,600,11302110,11604,104204259,172797293,681666,1588154,5425266,8287670,6277104,7587452,308729,29530,27564462,28676144,0,2507,51046822,252667723
10,700,10712826,12445,124389716,192045666,603134,2065078,4043757,8859399,5325792,6504554,627850,33131,18664033,21732929,0,0,47175263,260302502
10,800,8434739,12339,115114165,171531883,322088,1734366,2378521,6415481,4067693,5075726,683292,24660,23363970,24379602,0,0,49079146,289863377
10,900,9925077,15098,113839066,180172472,652180,1979142,4187283,8471569,5643338,6869735,364039,25126,26717260,26732924,0,509,47956673,223427531
10,1000,12675970,12068,125348419,218007863,622478,2136868,3891558,7776903,4702488,6216746,516544,27891,21491099,24940367,27,2807,50290669,293632068
10,1100,9376262,10287,104535419,149283718,669110,1824931,4384668,8489511,5665670,7039621,602728,32781,24929287,27009337,9,1679,54281331,217735021
10,1200,7377231,11774,125936280,215159309,542989,2170932,4225369,9128447,6138379,6848166,802702,20152,23869262,25771242,9,9,46752962,279169476
10,1300,14863538,12484,110966431,175689163,920114,1873839,3722525,7868529,5340185,6952901,693551,27002,28365132,29974106,0,0,55716103,279504167
10,1400,5680193,8077,120277761,212242092,336496,2081798,4895334,9421243,6549654,8038187,937543,21574,23178572,24293495,0,0,42207332,245964399
10,1500,15399750,15272,126194579,207836435,1048252,2118206,3682421,7576819,4607333,5740613,509236,21220,27703337,29787648,9,9,57360154,280517567
10,1600,7040718,7756,105241293,181090365,282481,1799259,5461325,9274070,6784445,7990509,862348,24813,23292087,25849787,0,0,40898723,248225845
10,1700,14095599,11845,126300061,211267450,988450,1945220,4286259,8636534,5234723,5788744,534785,22227,27027327,27664126,0,0,57475068,274995765
10,1800,9890757,10434,105528231,175032451,340148,1692626,5492053,8302597,6159277,7595598,727057,25989,25379858,26794321,0,552,54996817,272074123
10,1900,8735110,11681,125592401,209264714,872917,2342770,2579323,9147811,5941547,6855363,914121,18011,26613106,26161146,0,0,45174747,240827602
10,2000,14679859,13535,123761826,198562677,805768,1968513,5134183,7661730,4970505,6597358,391706,27503,26742946,28953919,0,9,49870066,302086006
10,2100,6188104,9716,107612143,183486008,355742,2030796,2921961,9014596,5673485,6780219,970245,24325,25969560,28036653,0,0,47512810,215446177
10,2200,12367225,14985,126024404,227611340,794145,1995499,5334921,8949814,5698445,6225498,625495,19041,26281750,26619398,0,1600,55694190,287083138
10,2300,10984590,10284,105295080,159094800,549459,1822129,4472151,8133916,5411611,7261819,643379,26488,24664415,25694965,0,0,54790893,257723342
10,2400,8018705,8069,126406662,228051171,838457,2188843,3957192,9507361,6717105,7923962,378437,18347,27731805,27970933,0,0,46991443,250259784
10,2500,14244509,14786,121720528,194849334,761476,1852076,4514216,7645443,4963434,5934703,715844,23688,26296275,27270218,63,560,59948327,277352993
10,2600,6087350,8676,109957209,190216531,382796,2086380,4881806,9247838,6485107,7929444,620475,26011,23805274,25702780,0,0,43473733,237020250
10,2700,12733530,12977,126124200,205278619,906183,2069945,3540084,8173389,4676996,5277913,702254,21308,25146980,26249261,18,551,56791043,272023435
10,2800,11965149,10882,105300600,173765015,632478,1613246,5747656,8393381,6142856,7842438,450726,30239,26639371,27675789,0,1336,52628583,267151468
10,2900,8197260,10148,126416890,212613009,646879,2305232,2882939,9048583,5639430,6572656,775717,24450,23140390,23777052,0,0,51461578,231800276
10,3000,11519513,9616,120162414,193175616,950608,1627971,4659239,7635797,5063808,6238376,882824,24269,30597732,32333612,9,568,52849678,286289430
10,3100,11349416,10750,111825872,179573077,527994,2128400,4715356,9198162,5914993,7459684,615897,25090,23693543,23261386,0,0,45856813,232683390
10,3200,7312014,11164,126335645,214444063,573946,2043606,4670908,8574712,5679039,6332410,570679,22939,25648914,28068841,0,505,54632340,275042451
10,3300,13793088,12470,105318856,170538867,827030,1867549,4015039,8610934,6038348,7511651,749874,24455,28120052,29477695,0,0,52787708,258907980
10,3400,8475205,10877,126585173,208739025,479509,2057361,5448163,8945728,6046912,6953117,753860,22246,20753708,22797811,0,0,44829936,260003143
10,3500,10333596,11249,118989231,199372278,803886,2021878,2327285,7792862,4989784,6322247,853240,23218,28056934,28788846,0,1669,55460495,275186043
10,3600,11876334,10548,112764603,181379492,699876,1749092,6439568,8904694,6384275,7745931,320934,25065,26963105,26765172,0,559,43445075,240581004
10,3700,8667671,10741,126547200,203830365,666871,2305264,3333069,8331059,5499666,6287885,688618,22001,22607443,25524826,0,261,56526498,266497394
10,3800,10414804,12650,105294322,181395731,854492,1825262,4112436,8485441,5686646,6813488,629933,24192,29710465,31293794,45,0,48349306,266449984
10,3900,11641663,11777,126598601,197284262,653579,2142745,5062898,9289941,6019689,7160933,766323,22532,18620329,20469052,0,0,46761666,266781299
10,4000,8446592,10970,118373870,197436158,710512,1975732,2621604,7473592,5516147,6781565,786957,25094,28459459,31384935,9,550,54157489,285747217
10,4100,13481133,11457,113669420,195677053,857439,1952868,6173716,9308036,6128301,7305165,528250,21513,27507277,26380603,0,559,43661873,244025490
10,4200,8274503,10835,126483968,201096629,705723,2030702,4704258,8079194,5012923,5868105,779182,21968,22287791,25568762,0,0,56192188,263362709
10,4300,8890524,9630,105445299,185358442,784786,2064432,2748704,8948544,6587168,7723664,556648,20072,29507063,29816488,0,0,50196449,256855607
10,4400,13095030,13869,126570384,206057833,574615,1906859,5858485,8800401,5689571,6554664,705278,28991,20971511,22479249,0,0,46541416,274145283
10,4500,9642900,9674,116122357,183900591,638308,1972137,4005036,8054342,6125991,7612834,665635,25443,25015846,28287222,0,0,57416876,268218935
10,4600,10506443,10732,115514104,195894524,1016335,2075799,4617835,8913045,6015880,7008165,531117,19608,30497889,29203740,0,1605,45948346,231883346
10,4700,10648501,11569,126427140,195816717,739712,2090312,4764346,8235013,5185822,6266354,726175,21436,21724981,24483650,0,0,50183098,293747969
10,4800,6908536,10156,105435932,182571192,616872,2068650,2255746,8656269,6054273,6852818,1027411,24491,28632559,30748266,0,0,47583980,248059974
10,4900,14621199,12915,126623680,216790135,835878,2144557,5756751,9414327,5872282,7148943,342343,21900,21761637,22711729,0,378,50227146,276815699
10,5000,8726889,10214,114236375,178737570,668811,1932349,3561911,7237505,5185924,6329691,769240,25604,26542837,29433465,18,378,56782077,268977610
10,5100,8942817,10170,117534067,203702243,963711,2171833,4656835,9645715,6782765,7766066,607043,20138,27523751,26817506,0,0,43459096,236632553
10,5200,12873160,12775,126460719,187711725,807461,1876866,4884589,7867895,4787214,5822927,658433,22137,23236807,25073955,0,0,50979759,286852739
10,5300,4594480,7326,105525352,179468100,394981,1871245,4010385,8973637,6764699,7807708,962981,24576,26447990,28824834,0,0,46894513,241594381
10,5400,15268295,12887,126542413,215564194,1036043,2097623,4823233,8766925,5439123,6156303,484877,17177,25271297,25944164,0,550,53712049,266505064
10,5500,10789728,9989,112556579,183225926,350722,1858434,5075278,7999799,5881167,7297679,614887,23100,24706134,26084264,0,1045,53866937,283054815
10,5600,8004007,10552,119510911,190058537,968387,2279917,2873920,9001330,6029636,6966791,652019,20341,28650221,28064292,0,0,43610534,233709008
10,5700,14185715,13945,126637486,208181180,915602,2097403,4795165,7864353,5166955,6461369,560331,22258,24132995,26964326,0,504,49414782,299059348
10,5800,5010084,7523,105329759,169365953,405773,1864670,3208678,8853182,5641987,6499607,1149003,24270,26369315,28208385,0,198,47981749,222048056
10,5900,11861813,14408,126232865,223380132,856740,2102882,4751594,9602114,6333523,7028949,609983,20102,26404548,27250890,0,0,50829075,289538592
10,6000,13298376,10957,112653469,169692484,561123,1648976,4710143,7602043,5086424,6467755,509891,20795,27662433,26955421,18,549,55801077,281219481
10,6100,5128824,8293,119184105,203016806,589392,2327189,4420912,9361860,6570403,7982316,692896,20570,24741867,25818556,0,0,44383423,235585383
10,6200,12439619,12698,126368016,212182856,844746,2236274,3203566,7883122,4456181,5470094,615565,23658,23866197,26668671,9,0,58876311,271806239
10,6300,10283032,9337,105555988,179189241,379506,1697302,6209634,8860269,6601546,7945360,651961,26520,25175750,27173673,9,0,47447208,240599455
10,6400,10634755,11294,126596268,202488517,933244,2208890,2544121,8736702,5485707,6272731,716269,20691,23243645,25268674,0,0,54124806,275678083
10,6500,13500675,11447,107063407,170458623,873257,1703314,5710133,8242091,6109184,7451081,451880,20128,30127488,29384865,0,0,52554916,284891974
10,6600,7234437,8909,124918045,206818836,482051,2379821,3143032,8997169,5597279,7071585,835743,20718,23140540,22931917,0,0,49001676,221515904
10,6700,10263733,13517,125298894,215121195,777929,1878044,4554056,7703080,4994988,5932105,797904,23851,27171736,31223805,9,0,51969267,293319509
10,6800,12061875,9233,106779749,176151761,559046,2015509,5057263,9348912,6106224,7392258,615535,25191,24161428,24869229,0,0,45312740,239306777
10,6900,8467535,10826,126533914,210171577,651764,2131112,4675675,8812858,6165520,6610852,734906,18778,24385030,26869104,18,0,55239186,273978878
10,7000,13843122,8725,105452710,173070794,925335,1998207,3651428,8168685,5757008,7299321,528347,18562,28560024,28983701,0,0,56864644,265817585
10,7100,8596890,10304,126562763,208750892,503136,2081251,5613488,9216806,6348001,7705739,721322,22315,21249222,22511635,18,0,42138892,252745397
10,7200,10213954,10268,123076327,198854053,797406,2132497,2173870,7689101,4784630,5953567,826112,19988,27171511,28684964,0,558,57091224,272653817
10,7300,11982144,10912,108878391,184786052,622583,1641873,6293768,8934044,6318916,7748647,255871,22819,28529300,28103332,9,1234,43966866,242496146
10,7400,9315873,9598,126614947,202918855,798975,2525440,3526887,8574518,5670725,6421754,578659,19336,21161651,24241393,0,0,56765089,264370120
10,7500,10544740,9746,105188685,183051659,727088,1741046,4211542,8412277,5699169,6900528,652059,20965,31404169,32140833,0,0,51667306,262409917
10,7600,11555992,10448,126596283,196261328,653682,2221640,4802479,9243962,5954387,7133473,635008,24196,19464129,20839918,9,0,44415068,264880183
10,7700,7333592,10831,120180408,209590468,485403,1971764,2368593,7495575,5209509,6393462,808473,28904,27438830,30574581,0,657,53899199,282044919
10,7800,13785746,10696,111790198,196386042,666306,1819490,6163072,9603706,6278975,7592214,448246,21257,28907891,27428108,0,0,45454396,235938601
10,7900,8984524,10691,126469373,200222247,683638,2275545,5045705,8114106,5073813,5834561,663104,20303,21539995,24778435,0,0,57409869,260707016
10,8000,10281132,10367,105421321,188909554,863692,2159401,2893787,8701154,6338851,7631603,572020,19907,29584994,29721725,0,0,48521265,269970509
10,8100,12635557,12199,126606757,198404465,788506,2084493,5439425,8917230,5734691,6937524,672346,20973,20993004,22221165,0,0,47417924,261165984
10,8200,9254925,9656,117620204,183934564,548593,1911819,3980492,7933434,5713785,7212192,676778,23638,25858718,28572217,0,0,58195497,265051111
10,8300,10150403,9701,113988991,198384112,884583,2087551,4251633,8711535,5594162,6720949,509207,20815,29587701,28619748,0,0,48387984,229174906
10,8400,9406188,10390,126252176,195787553,964517,2119604,4283789,7924625,4504735,5619684,687946,24290,24063950,25828016,0,0,56881451,265880836
10,8500,11663344,11929,105267349,158415758,783423,1971819,3509814,8246395,5802172,7311572,565712,22764,24443789,25400595,0,0,52114362,250471510
10,8600,10693884,12680,126144726,194460859,572572,1659150,5106237,8557885,5205772,6261062,787626,24308,22095548,21872478,0,0,52416739,242252876
10,8700,10873639,12455,123167926,188861158,657547,1951460,3221680,7103188,4769144,6083238,567904,23498,26068349,26694225,27,1820,53679169,278097599
10,8800,8792963,10061,108345141,172738030,512999,1859366,4591025,8900258,5591580,6408485,978690,28696,25601420,26143649,0,549,50072775,209834618
10,8900,9441251,13333,126381315,190549273,837476,2119965,3888652,7959429,5028945,5726638,527607,26491,21175248,22067625,0,477,63475985,241000511
10,9000,7701823,8639,105051597,138989334,696458,1984039,3226424,7040281,5168131,6652629,422336,24578,23457112,24272128,9,0,50843359,262563230
10,9100,7950340,9863,125704085,173128117,520074,2001619,3797748,7841167,5546146,6684280,484226,23318,18797590,19899742,0,0,47725628,244809198
10,9200,10965339,11573,121648990,174010922,524425,1692442,3361277,7138986,4427047,5508723,777895,21517,23083024,23365239,0,0,58652131,250420284
10,9300,9198587,9688,109812437,179078056,669875,2085147,3233091,8199717,4630991,5864400,989453,25653,26751451,27041322,0,0,47054567,221946767
10,9400,9656493,13090,126358569,193105783,753033,2004129,4958702,8071937,5080495,5959703,609353,21688,23123673,23326172,9,0,56425676,275518035
10,9500,8390149,9841,105081502,162930749,626641,1894124,4006000,8071570,6226932,7618610,411535,26778,22362462,24125652,0,3216,54496948,234568754
10,9600,9955776,10493,126339516,195515922,643109,2077669,3011542,8096283,4788464,5953631,552115,20527,22987368,23884128,0,0,53521693,226157737
10,9700,10041496,11002,116400100,174691383,507292,1603988,3508571,7087990,4666955,5840804,686183,27260,26612568,27159482,18,549,50645009,285090704
10,9800,8586780,10259,114763665,175354081,659358,1974903,5834679,8983157,6176620,7211166,884632,27444,21638323,23425965,0,0,47403003,217039463
10,9900,11413599,13661,126245959,201809852,745882,2129196,3210274,7472910,4756578,5808205,448965,23745,24116544,24925426,0,783,64298882,238132049
10,10000,8019243,10219,105188204,151973394,574238,1710332,3235570,7798370,5129176,6401585,692761,27683,26452100,27153239,9,0,48592548,237035417
10,10100,9291491,10448,126386129,185422533,765699,2007834,5602063,8853383,5699763,6334969,700584,21526,21286936,22618460,9,0,49440303,262889373
10,10200,11624943,11263,112962660,182146400,670909,1769885,3386358,7331000,5143733,6485530,672656,26742,25072981,25757059,0,2468,64475263,236305828
10,10300,8159652,11276,118678566,179814192,552901,2010853,3352120,8196178,5179688,6374376,758975,27755,24810952,23922277,0,0,46773894,222922177
10,10400,9415147,10592,126329011,191421322,641376,1715040,5195201,7593748,4802801,5662299,670573,21715,22770646,26253534,0,0,53587744,274533908
10,10500,9267393,11177,105062432,165695042,759621,1978490,4091398,8554448,5938949,7187346,696698,25720,24574064,25954689,18,9,54159474,210855034
10,10600,10970345,11798,126328763,195085718,653652,2216849,3103616,7969605,4678852,5576829,711412,22728,22892847,23397014,0,0,56204467,257830702
10,10700,8878231,10466,109551394,171084088,635801,1634283,4405128,7323184,5423164,6807863,556109,26994,25207064,28420788,0,0,55338935,263319834
10,10800,9093141,9593,122055715,192491772,870849,2083662,4551975,8898933,5504938,6983325,686056,26341,23666843,23038113,0,0,49528065,216588482
10,10900,8036057,10939,125514249,153557251,615990,1960486,2185450,6005488,4334308,5244820,594773,25068,19394848,20556310,0,0,46849385,287731642
10,11000,8999640,9067,105070201,164632153,706960,1982784,3786553,8493653,5106171,6586930,445699,25792,26256465,26750769,0,0,48934292,214891020
10,11100,10787216,12946,126187239,190363406,871582,2069636,4045315,7876335,4665553,5420025,860924,21076,21275565,21357399,0,0,57592052,268271781
10,11200,9379947,10331,105999667,168281172,354539,1717827,4566127,7740991,5648267,6928860,699882,26040,25561055,26635175,9,0,57716948,250544313
10,11300,9572483,11767,125680258,181116198,928005,2219494,3070998,8612298,5553400,6406244,753854,26913,22162045,21696390,0,0,50485349,221687512
10,11400,9749008,13837,124162038,183896205,516859,1801541,3580769,6897823,4605008,5751585,488100,25347,23220569,25720965,9,2080,55498684,260801968
10,11500,7480770,9152,107279128,184546902,332817,1862701,5031143,9046744,6446365,7974641,542077,27484,24941591,26541996,0,0,49604229,216898502
10,11600,11433811,10417,126042639,185969032,673184,2142195,3454942,7851825,4448294,5334987,493105,20846,20870319,21284512,0,252,55264961,262222339
10,11700,9384389,9449,105259315,151553119,664179,1915759,3140441,7223080,4854330,5998153,887109,26521,25867236,27705197,0,4287,55506791,248773180
10,11800,8699422,11636,126024972,200607246,719924,2076582,5293626,9090174,6704760,7465426,570827,23267,23769908,23186279,0,0,51002449,222662009
10,11900,10230272,11038,121501151,178082407,503332,1750789,2819969,7057976,4541177,5747247,371355,23051,23774480,24075902,0,0,56448243,258638072
10,12000,9486389,11816,110134671,182500921,487286,1829408,4175816,8577364,5865056,6793333,497111,22957,28191463,26382429,0,0,45860330,229898958
10,12100,12667164,11659,126223996,215479456,548092,1978091,4546558,8148591,4834926,6019255,218779,24878,21423021,22099970,0,0,53918112,278798445
10,12200,9892051,8266,105386250,150026957,469915,1660750,3993220,7736533,5128041,6396614,466772,24433,24376603,24791955,0,0,55602888,238335618
