Path,Cycles(s),BR_INST_RETIRED,BR_MISS_PRED_RETIRED,CPU_CLK_UNHALTED,INST_RETIRED,LLC_MISSES:0x41,LLC_REFS:0x4f,arith:fpu_div_active,l1d:0x1,l2_rqsts:0x1,l2_rqsts:0x3,l2_rqsts:0x8,l2_rqsts:0x20,mem_trans_retired:0x2,mem_uops_retired:all_stores,misalign_mem_ref:0x1,misalign_mem_ref:0x2,resource_stalls:any,uops_dispatched:core
8,28100,13129741,37941,124396923,226858008,42539,1143352,5350942,5536112,3769606,4376669,373348,20610,31500433,32814129,0,0,47580895,312359208
8,28200,10858497,31547,107702479,210356974,106547,1406386,4902256,6278306,4088849,5033621,369172,22185,34071686,32787017,27,9,40109542,256383022
8,28300,13116093,37775,126722724,237936349,43913,1273301,5835958,6096939,3843750,4367182,368938,22653,27100758,28365238,0,0,47830643,309128921
8,28400,11145213,39841,105669085,203774336,142451,1321011,4468473,5709328,4103116,5103404,405365,23373,33066974,33227543,18,27,45201334,290607890
8,28500,11934930,37082,126803583,236439591,48844,1300118,6078704,6503262,4480720,4947693,387037,26555,27510047,27281368,0,0,40661051,280703444
8,28600,12361234,44921,119811822,221128383,98221,1138501,5007518,5462922,3569894,4488057,339108,24539,33848805,34132719,9,9,47046417,309627008
8,28700,10576534,31997,112660422,215086341,45429,1269818,6221121,6413469,4465724,5268343,431176,24557,31662299,30474199,0,0,40235981,258568048
8,28800,12784522,43504,126791565,243759411,147209,1425447,5053678,5902455,3851595,4413725,371175,25151,28281877,29666607,0,0,46968515,314282808
8,28900,10983217,31722,105658967,197415052,42654,1182640,5353183,6023534,4138627,5075753,374810,23481,33522084,33435502,0,0,44167235,281207256
8,29000,12591427,38243,126721308,236876728,44119,1291047,5974717,6446304,4391537,4828015,380674,18482,27639779,27693138,0,0,43467789,288361707
8,29100,12228669,42883,115481967,217700301,161388,1235411,4383202,5267758,3928367,4835272,338001,26321,33816043,33975380,0,0,46768356,310221631
8,29200,10642192,33945,116886414,221339539,43129,1316052,6178672,6472340,4486016,5217845,424534,30223,30783819,29586681,0,0,39846529,260343257
8,29300,12826426,38792,126818282,239445295,125294,1456578,4462170,5421236,3353857,4092708,270989,20120,30765478,32169666,0,0,47908456,307485288
8,29400,10680028,32271,105655752,197217568,41003,1167954,5793076,6261208,4495785,5232134,440495,26379,32767439,32907125,9,0,41489009,268106797
8,29500,12165431,45295,126706919,242281941,155063,1511727,4943590,6064587,3803929,4651942,374329,18846,28022591,28330171,0,0,45458986,298737595
8,29600,12384681,35516,111165606,204617726,41064,1084812,5046669,5566867,4086479,4873816,414149,23621,32617352,32744891,9,9,47318750,312437701
8,29700,11097259,35304,121396777,229857873,59666,1370090,5588797,6309467,4057181,5023534,353206,21843,30419392,29053293,0,0,40680007,256757666
8,29800,12218149,43580,126780993,231981783,85943,1208002,5255434,5459227,3674907,4388274,356892,20385,31033546,32641545,0,0,48282353,306779257
8,29900,10948527,31888,105779223,205974995,37473,1188747,5826387,6422326,4551367,5338587,402849,21978,33289671,33155715,0,0,40125667,258393807
8,30000,12237552,43801,126563710,237838409,144548,1503401,5162742,5974549,3684197,4280077,294528,22572,27664846,27434046,0,0,47512250,311064438
8,30100,11692290,34175,106214018,199011899,38811,1095060,5402082,5750670,4150790,5153474,437405,25547,32756670,32795701,0,0,47457872,300693256
8,30200,11125410,43004,125895415,241292054,167361,1446592,5330008,6348238,4602186,5312376,363354,20439,29778238,28708850,0,0,39315421,269292697
8,30300,13538415,37860,123492339,227023561,33903,1112841,5261547,5568144,3887085,4542046,363606,19449,32043530,33092912,9,9,47092680,313159637
8,30400,10582345,33410,108909430,212618559,126037,1505361,5049838,6308257,4117677,5042372,364942,27054,33772359,32508745,9,0,39472646,256346773
8,30500,13194505,38135,126692621,239025825,42425,1240457,5787226,6023780,4066747,4417705,338218,21897,27608818,28841933,0,0,48116248,310515738
8,30600,10963782,33365,105574354,195543820,40244,1112060,5279733,5916729,4277506,5244684,446229,22685,32922619,33742755,0,0,45104838,288606020
8,30700,11757782,44633,126874062,242388817,152236,1524542,5079413,6331031,4238443,4810299,405338,17609,27768428,27938306,0,0,41644582,283274079
8,30800,12862345,37518,119103973,216869595,58652,1081167,5290754,5419255,3805769,4724918,401217,26744,32695851,32685256,0,0,48942297,312413915
8,30900,10695724,32419,113575044,221141563,98295,1389834,5237105,6356865,4236207,5038502,355668,32630,33072221,31453796,0,0,40276786,258942654
8,31000,12779778,38099,126962457,238184014,67091,1209058,5709171,5777863,3765682,4462644,346822,18644,28245736,30005922,0,0,49906393,308124356
8,31100,10520243,39485,105822152,205793067,138069,1362317,4469681,5924713,4249422,5233495,429507,21875,33717455,33880059,9,18,43192922,279412073
8,31200,13208459,37743,126914304,239855680,56158,1254405,6052446,6611278,4556877,4924517,363854,20232,27855130,27667806,0,0,44441130,295070564
8,31300,12821313,36812,114726048,214046411,73119,1176242,4459209,5224390,3573021,4709214,335932,25835,34758330,34808405,0,0,48555278,310327967
8,31400,11003716,33396,118104362,227257695,47841,1273335,6240359,6608100,4517339,5315411,442971,31424,30387676,29267768,9,0,40672575,261338640
8,31500,12445068,45299,127032011,246925411,127269,1333752,5116948,5754619,3791040,4381445,371904,22293,29976309,31499188,0,0,47942940,314773610
8,31600,11148068,31218,105680702,199984370,70204,1205241,4954345,6140406,4325979,5181031,428598,29750,33009542,33102496,0,0,42625207,270702293
8,31700,13154685,37626,127050892,241169480,38222,1292174,6180866,6484535,4268420,4654692,363381,24116,27875448,27796089,0,0,46724139,305517645
8,31800,12522112,34633,110663284,210011170,85197,1212546,4267749,5430443,3763230,4916140,363525,22536,34499776,34419477,9,9,47945755,313565439
8,31900,11253903,35065,121945248,233291883,48705,1267662,5891569,6545226,4596107,5298126,394836,21992,30367300,28918858,0,0,41455745,257739175
8,32000,12005446,45758,127006233,234361653,152264,1436286,4727148,5224397,3481634,4314051,385210,21164,31320422,33230369,0,9,46760416,311863144
8,32100,10846484,31308,105606075,204550046,50919,1208015,5909992,6531497,4538243,5275875,446845,23045,33083944,32866918,0,0,40198367,262598125
8,32200,12878252,37802,127035682,241581329,114304,1469450,5297885,6044560,3727728,4473607,296936,24143,28600616,28813632,9,0,49508675,310322252
8,32300,12295453,32937,106648293,203343876,26152,1060045,5190777,5819110,4371208,5190719,418015,22752,33396764,33221516,0,0,47567676,307290356
8,32400,11506074,44160,126193556,243475333,151526,1512103,5581559,6532091,4502612,5414638,396172,19332,29524160,29028786,0,0,39490990,270271543
8,32500,12950661,37716,123884445,227638294,42836,1114205,5322881,5522059,3821418,4448352,377304,21578,32055740,32905750,0,0,48961087,313326139
8,32600,11182644,31339,108372562,212975722,34681,1217540,5937784,6647872,4639222,5396872,432437,21830,33294664,31915589,9,9,40264582,260644460
8,32700,12603611,41055,127024804,243440141,142479,1520287,4942833,5835963,3584132,4186734,290820,25308,28665491,29710829,18,0,48956632,314402334
8,32800,11292475,33076,105738585,196668473,47367,1088358,5390717,5871432,4324668,5246975,429076,23940,33089651,33398598,0,0,46941866,290119818
8,32900,11627331,44682,126979929,246796295,151862,1434382,5730938,6510990,4665228,5258658,366500,20129,28953795,28939362,0,0,40411150,285673643
8,33000,13206970,37477,120074919,222259178,38712,1099006,5250413,5543633,3820517,4546811,398229,21276,33062850,33261694,9,9,48755854,313292933
8,33100,10107358,38742,112701476,222512698,140814,1513834,5100770,6386287,4227882,5072856,368327,22451,33000510,31595559,0,9,39409399,262504039
8,33200,13207071,37828,126802691,240510476,54885,1206929,5469924,5851722,3893057,4397530,332404,20858,28738115,29631185,0,0,49283069,311637095
8,33300,10516511,39440,105865635,202575135,107852,1184830,5398036,6078492,4431631,5293961,350791,31815,34748719,34892599,18,0,43980228,283771504
